pid,front_color,back_color
200100987,하양,
200001931,주황,주황
198600877,분홍,하양
200501267,하양,
200101162,파랑,하양
199701414,하양,
200101732,하양,
200605407,갈색,
200410945,하양,
198800823,하양,
197500274,빨강,분홍
199701416,초록,
198801103,빨강,노랑
200401373,파랑,
199101009,하양,
198300476,하양,
198801114,분홍,
199001306,하양,
199901076,연두,
200501543,분홍,
198500725,노랑,
199101431,하양,
199701654,분홍,하양
199801296,하양,
200401330,하양,
199801298,하양,
199201155,남색,하양
200201042,분홍,
198800856,초록,갈색
200401332,하양,
200501245,하양,
199901516,하양,
200001814,초록,초록
197800295,노랑,
199701392,노랑,노랑
198000301,노랑,
199701659,하양,
198600672,주황,
199901089,갈색,
199901092,파랑,
200101581,분홍,
200101589,연두,
197500338,보라,보라
199701408,하양,
200101596,빨강,
199801137,하양,
198800790,초록,초록
198600588,초록,노랑
200101152,노랑,
200501530,주황,
200401699,초록,
200201053,하양,
199401132,주황,
200001805,노랑,노랑
200501541,주황,
200604247,하양,
199001088,주황,
200101554,파랑,하양
200101555,하양,
198300603,남색,하양
198600903,하양,
199500836,연두,
199500842,하양,
199500845,노랑,
197000102,하양,
200808277,주황,
198801248,파랑,파랑
198700667,연두,
198900876,파랑,
199601484,하양,
200200871,하양,
200501123,하양,
200607665,분홍,
200607667,노랑,
197800305,하양,
200605403,연두,
199501234,하양,
200100960,하양,
200401151,초록,
200808268,하양,
200501113,초록,노랑
200501119,하양,
200501120,하양,
200600620,주황,
199500830,갈색,노랑
197000104,하양,하양
197400273,분홍,
199501305,하양,
199501306,갈색,
200101737,청록,노랑
200201481,하양,
200201482,하양,
199801581,하양,
199901651,하양,
200201483,초록,하양
200301301,하양,
199601520,갈색,
200301304,초록,주황
200401818,하양,
200401818,하양,
198300605,갈색,
200501661,빨강,
200807378,빨강,
200501788,주황,
199501299,하양,
200703824,하양,
198200397,노랑,하양
200402931,초록,
200600365,노랑,
197800308,하양,
197800307,연두,
200003533,연두,노랑
200703827,하양,
200703856,하양,
199701647,초록,
199901480,빨강,
200201375,연두,
200001796,빨강,빨강
200301228,회색,분홍
197900277,분홍,
200403634,갈색,
200808280,분홍,
200401991,노랑,
199401091,노랑,
199401092,갈색,갈색
199401093,초록,
199201460,주황,
199001301,주황,
200501778,하양,
199901457,하양,하양
199701631,주황,주황
199701633,하양,
198901021,초록,연두
200101546,연두,
199801143,빨강,노랑
200100982,노랑,
200100984,하양,
199901218,연두,노랑
200308585,하양,
199201469,초록,초록
200301225,하양,
200401725,회색,하양
200401726,주황,하양
200501568,분홍,
200600346,하양,
199200975,갈색,초록
199801134,하양,
200501660,초록,
200501664,하양,
197900284,노랑,
198801091,노랑,노랑
199401100,갈색,
199801473,하양,
200401717,연두,
200501551,초록,
200401720,하양,
200501552,하양,
200101889,파랑,하양
200201615,빨강,빨강
200807418,분홍,
200500239,하양,
200300131,청록,
200607668,노랑,
200607669,노랑,
200807410,분홍,
200401705,하양,
200500244,하양,
200101530,파랑,
200300133,하양,
200512235,연두,
200101539,하양,
199700262,초록,하양
199700263,갈색,갈색
199700265,분홍,
200501678,갈색,
200201181,투명,
200301110,분홍,
200301112,분홍,
200705320,노랑,노랑
198700809,연두,
200100175,하양,
200300121,하양,
200300122,노랑,
200401519,하양,
200401520,노랑,
200501364,하양,
200607890,하양,
200704530,분홍,
200704626,주황,
200505665,하양,
200400160,분홍,
200300130,연두,연두
200101543,하양,
200807381,주황,하양
199701662,갈색,
198700921,하양,
200201182,하양,
200401849,하양,
198800175,분홍,
199900151,노랑,노랑
199201712,노랑,
200100157,하양,
200100162,하양,
200001827,하양,
200501573,빨강,빨강
200501579,갈색,
200401742,하양,
197600345,하양,
200501789,하양,
200502251,초록,초록
200502251,초록,초록
200502252,초록,노랑
200502259,초록,초록
199701641,빨강,노랑
200501560,초록,하양
199301646,하양,
200001785,노랑,
200605450,하양,
200202266,하양,
200502304,연두,초록
200502306,하양,
200502310,하양,
200202315,하양,
200101515,하양,
200101517,하양,
199802497,하양,
200102679,갈색,
200803201,하양,
199201837,갈색,
200807469,노랑,
200000597,하양,
200001750,주황,하양
200703172,하양,
200300796,하양,
199702378,주황,
199702406,하양,
199702409,주황,
201705220,초록,
200401185,초록,
200300855,파랑,하양
201800185,하양,
200200896,갈색,갈색
200400231,하양,
200400233,초록,노랑
199400517,하양,
200300843,회색,
200300847,주황,주황
200300854,하양,
200401184,빨강,투명
199600301,파랑,
200200909,분홍,
200001400,노랑,노랑
198900871,초록,초록
200300840,청록,하양
199500850,주황,
200703858,하양,
200300851,갈색,
200500317,하양,
200401156,하양,
200500320,노랑,
200000431,노랑,갈색
200301663,하양,
200101010,하양,
200705818,하양,
200401161,빨강,
200401171,청록,
200401172,주황,
200100997,하양,
199500848,하양,
200807429,빨강,
200400225,하양,
200400228,하양,
200400229,주황,
200503319,노랑,
200600724,노랑,하양
200404217,초록,
200009502,하양,
200203727,하양,
199804309,주황,
199804577,연두,연두
200302881,하양,
200404418,빨강,
199804594,갈색,
199001951,파랑,
200404194,하양,
200404196,분홍,
200705423,갈색,
200503300,노랑,
200503301,하양,
200600718,하양,
199806928,하양,
200404438,남색,하양
197600483,노랑,
200203559,노랑,
200203564,하양,
198601618,검정,빨강
200302729,하양,
200302731,파랑,노랑
200302732,하양,
200404255,주황,노랑
199501938,하양,
200404205,하양,
200404214,주황,
201101490,노랑,
200503313,하양,
200404215,하양,
200402573,파랑,하양
198301192,초록,
199702520,하양,
200404201,하양,
199501950,노랑,
199202051,하양,
197200226,하양,
200503316,하양,
200600720,하양,
198901916,초록,노랑
199702353,하양,
199802250,빨강,
200103915,노랑,
200103916,주황,하양
199904855,갈색,
198300806,초록,
200704942,하양,
198300766,주황,
200402508,초록,노랑
200502087,하양,
200702720,초록,연두
200606808,연두,
200608003,노랑,초록
200301114,갈색,
200301115,노랑,
200301116,노랑,
200301117,하양,
200101316,노랑,
200706110,노랑,
200604161,하양,
200604162,하양,
200101309,하양,
197700532,노랑,
200604150,하양,
200101315,노랑,노랑
200201183,초록,
200201185,노랑,
200102644,하양,
200301839,하양,
200502264,하양,
200402690,하양,
200501140,파랑,분홍
200606572,갈색,
200802921,갈색,갈색
199804318,하양,
199804321,초록,초록
199804362,하양,
199804331,하양,
199804335,연두,하양
200401525,빨강,
200401526,노랑,
200301118,초록,
200102622,분홍,분홍
200103964,하양,
200102634,하양,
199904761,하양,
200501369,초록,
200501371,하양,
200101317,하양,
200501372,하양,
200102642,하양,
200003315,하양,
200202342,빨강,
200202343,하양,
200404615,빨강,노랑
200404617,파랑,하양
200202352,연두,
200003316,빨강,노랑
200202353,초록,노랑
200301904,갈색,
198601264,갈색,노랑
200301913,파랑,
200402782,갈색,
200702309,하양,
200402798,노랑,
200502328,갈색,
200502334,갈색,
200502336,갈색,갈색
196900101,분홍,
200301895,하양,
200308603,주황,
200402927,남색,하양
198501325,하양,
200402943,주황,
200404606,하양,
200404607,하양,
199302443,하양,
199501476,갈색,연두
200204275,주황,
200503653,하양,
200204277,파랑,
200807527,주황,
200600315,하양,하양
200003994,하양,하양
200512241,연두,
200704954,하양,
200807510,분홍,
200204292,파랑,하양
198501455,하양,
200502319,분홍,
200502321,하양,
200204322,하양,
200600497,하양,
200600501,노랑,
200902909,하양,하양
199902836,초록,초록
200204326,주황,
200204280,하양,
200605535,노랑,
200204177,하양,
200404609,주황,
200404611,하양,
200404612,하양,
200804085,하양,
200204287,하양,
200607891,하양,
200607892,파랑,
198701736,노랑,노랑
199502153,주황,
199502164,하양,
199102447,하양,
200300029,주황,하양
200002300,빨강,노랑
200002301,초록,하양
200002302,파랑,파랑
200101951,하양,하양
200201645,하양,
199401734,노랑,
200804010,주황,노랑
200401979,파랑,파랑
200401983,초록,초록
199001975,파랑,노랑
200003536,연두,
198802355,하양,
200102801,갈색,빨강
200201675,갈색,
200804214,주황,
199102409,하양,
199302554,초록,
199502138,검정,검정
200401972,파랑,하양
200002274,초록,초록
198601437,하양,
200204373,하양,
200404779,초록,초록
200404781,갈색,
200200286,초록,
200300219,노랑,노랑
199901396,파랑,파랑
200101355,빨강,하양
200000453,하양,
200000448,노랑,
200000452,하양,
198500856,분홍,
200501396,빨강,
200000470,초록,초록
200001721,노랑,
200001724,갈색,
200403671,주황,
200400236,하양,
200703797,초록,
198902188,하양,
200404751,갈색,노랑
200100314,하양,
198300114,초록,하양
199000257,하양,
200204348,하양,
200303323,하양,
200303337,하양,
200404771,초록,
200404772,파랑,
198601434,분홍,
200308825,하양,
200410987,노랑,
200404747,하양,
200300240,주황,주황
200500335,하양,
200404762,주황,
200200273,노랑,
200200275,갈색,
200000481,갈색,갈색
200404776,노랑,
200303330,하양,
200303328,하양,
199302428,하양,
200807491,하양,
200807492,하양,
200808300,갈색,
199100291,노랑,갈색
199800270,파랑,
200702963,하양,
200400243,초록,연두
200400245,초록,
200400246,하양,
198801061,갈색,
200600534,하양,
200605462,하양,
200400253,연두,
200400260,주황,
200400261,파랑,하양
200400267,하양,
199002031,파랑,하양
200308867,연두,
200303306,노랑,
200303309,초록,초록
198802421,하양,
198600179,하양,
197800453,하양,
198802423,주황,
198902186,하양,
200502340,연두,
200705593,노랑,
200702313,하양,
200503563,갈색,분홍
200503571,초록,초록
200302187,하양,
200807526,하양,
200503578,주황,
200503580,노랑,노랑
200503581,하양,
200404737,하양,
200404738,연두,노랑
200702312,하양,
200301925,초록,노랑
200512251,하양,
200404740,초록,
200404741,주황,주황
200502343,노랑,
200502346,초록,
200600504,하양,
200301119,하양,
200301120,하양,
200401527,하양,
200503576,연두,
198802427,하양,
200810473,분홍,
200403311,노랑,노랑
200403312,하양,
200403313,하양,하양
200403318,주황,하양
200502737,하양,
200804913,노랑,
200502742,주황,
200502744,청록,
200600567,주황,투명
200403099,하양,
200404885,하양,
200503775,하양,
200503776,초록,
200600818,하양,
198401132,하양,
200403304,파랑,하양
200502721,갈색,
198701593,하양,
200100503,갈색,
200200399,갈색,
200703842,초록,연두
198701594,하양,
200600819,주황,
200604408,하양,
200803186,분홍,
199803017,하양,
199002023,하양,
200302107,빨강,노랑
200302093,갈색,분홍
200703801,분홍,
200202624,하양,
200302095,갈색,
199602752,하양,
198902357,하양,
200101361,갈색,
200201237,파랑,하양
200301138,분홍,
200502725,빨강,
200402881,초록,노랑
200604334,노랑,
200703804,노랑,
201804935,분홍,
200403098,초록,
200003667,하양,
200502578,하양,
198500857,갈색,
200501401,보라,보라
200401574,하양,
200301146,하양,
200401578,하양,
198902058,파랑,파랑
199302514,노랑,
199302515,하양,
200101391,주황,
199202273,노랑,노랑
200101407,노랑,하양
200402895,노랑,투명
199901404,갈색,
199501119,초록,
200502447,연두,
200101420,하양,
200101428,주황,
198701772,하양,
200807552,주황,
200202772,하양,
200001732,초록,하양
199301578,하양,
200401579,빨강,분홍
200401583,하양,
200401589,하양,
200401590,분홍,
199602426,청록,
200501429,회색,하양
200600324,하양,
200600325,하양,
200301993,초록,
198501300,하양,
200605471,갈색,
200604244,연두,
198701012,파랑,하양
199601349,갈색,
200704014,초록,
199802656,하양,
199001271,하양,
200401568,노랑,노랑
200102777,주황,노랑
200501418,노랑,
200501420,하양,
199502120,연두,초록
200102762,하양,
200302208,주황,
200501425,하양,
200704858,노랑,
200807529,하양,
198601285,하양,
200402892,갈색,갈색
200302212,연두,하양
200403321,하양,
200608038,분홍,
