pid,shape
199804577,장방형
200302881,장방형
200404418,타원형
199804594,타원형
199001951,삼각형
200404194,원형
200404196,타원형
200705423,타원형
200503300,원형
200503301,장방형
200600718,타원형
199806928,원형
200404438,장방형
197600483,원형
200203559,원형
200203564,원형
198601618,장방형
200302729,원형
200302731,장방형
200302732,원형
200404255,장방형
199501938,원형
200404205,원형
200404214,원형
201101490,원형
200503313,원형
200404215,원형
200402573,장방형
198301192,타원형
199702520,장방형
200404201,원형
199501950,장방형
199202051,원형
197200226,원형
200503316,타원형
200600720,원형
198901916,장방형
199702353,장방형
199802250,원형
200103915,원형
200103916,장방형
199904855,타원형
198300806,원형
200704942,원형
198300766,원형
200402508,장방형
200502087,원형
200702720,장방형
200606808,타원형
200608003,장방형
200301114,장방형
200301115,기타
200301116,타원형
200301117,타원형
200101316,타원형
200706110,장방형
200604161,원형
200604162,원형
200101309,장방형
197700532,원형
200604150,기타
200101315,장방형
200201183,원형
200201185,원형
200102644,원형
200301839,원형
200502264,원형
200402690,원형
200501140,장방형
200606572,장방형
200802921,장방형
199804318,원형
199804321,장방형
199804362,원형
199804331,원형
199804335,장방형
200401525,장방형
200401526,장방형
200301118,장방형
200102622,장방형
200103964,장방형
200102634,원형
199904761,장방형
200501369,장방형
200501371,기타
200101317,장방형
200501372,기타
200102642,장방형
200003315,원형
200202342,장방형
200202343,장방형
200404615,장방형
200404617,장방형
200202352,장방형
200003316,장방형
200202353,장방형
200301904,장방형
198601264,장방형
200301913,장방형
200402782,장방형
200702309,장방형
200402798,타원형
200502328,장방형
200502334,장방형
200502336,장방형
196900101,원형
200301895,장방형
200308603,타원형
200402927,장방형
198501325,원형
200402943,원형
200404606,원형
200404607,원형
199302443,원형
199501476,장방형
200204275,원형
200503653,장방형
200204277,장방형
200807527,타원형
200600315,장방형
200003994,장방형
200512241,장방형
200704954,원형
200807510,원형
200204292,장방형
198501455,원형
200502319,원형
200502321,타원형
200204322,원형
200600497,타원형
200600501,원형
200902909,장방형
199902836,장방형
200204326,장방형
200204280,원형
200605535,원형
200204177,원형
200404609,원형
200404611,원형
200404612,원형
200804085,타원형
200204287,원형
200607891,타원형
200607892,타원형
198701736,장방형
199502153,원형
199502164,원형
199102447,장방형
200300029,장방형
200002300,장방형
200002301,장방형
200002302,장방형
200101951,장방형
200201645,원형
199401734,타원형
200804010,장방형
200401979,장방형
200401983,장방형
199001975,장방형
200003536,원형
198802355,장방형
200102801,장방형
200201675,장방형
200804214,원형
199102409,원형
199302554,타원형
199502138,장방형
200401972,장방형
200002274,장방형
198601437,원형
200204373,원형
200404779,장방형
200404781,장방형
200200286,장방형
200300219,장방형
199901396,장방형
200101355,장방형
200000453,원형
200000448,원형
200000452,원형
198500856,기타
200501396,타원형
200000470,장방형
200001721,타원형
200001724,장방형
200403671,장방형
200400236,장방형
200703797,기타
198902188,원형
200404751,장방형
200100314,원형
198300114,장방형
199000257,원형
200204348,원형
200303323,원형
200303337,원형
200404771,원형
200404772,장방형
198601434,원형
200308825,원형
200410987,원형
200404747,원형
200300240,장방형
200500335,팔각형
200404762,원형
200200273,장방형
200200275,장방형
200000481,장방형
200404776,원형
200303330,원형
200303328,원형
199302428,원형
200807491,타원형
200807492,타원형
200808300,장방형
199100291,장방형
199800270,원형
200702963,원형
200400243,장방형
200400245,장방형
200400246,타원형
198801061,장방형
200600534,원형
200605462,장방형
200400253,장방형
200400260,원형
200400261,장방형
200400267,원형
199002031,장방형
200308867,원형
200303306,장방형
200303309,장방형
198802421,원형
198600179,원형
197800453,원형
198802423,원형
198902186,원형
200502340,장방형
200705593,장방형
200702313,장방형
200503563,장방형
200503571,장방형
200302187,원형
200807526,타원형
200503578,원형
200503580,장방형
200503581,원형
200404737,장방형
200404738,장방형
200702312,장방형
200301925,장방형
200512251,원형
200404740,기타
200404741,장방형
200502343,타원형
200502346,장방형
200600504,장방형
200301119,장방형
200301120,원형
200401527,원형
200503576,원형
198802427,원형
200810473,원형
200403311,장방형
200403312,원형
200403313,장방형
200403318,장방형
200502737,원형
200804913,장방형
200502742,원형
200502744,원형
200600567,장방형
200403099,원형
200404885,원형
200503775,원형
200503776,원형
200600818,원형
198401132,원형
200403304,장방형
200502721,원형
198701593,장방형
200100503,삼각형
200200399,삼각형
200703842,장방형
198701594,원형
200600819,타원형
200604408,원형
200803186,팔각형
199803017,원형
199002023,장방형
200302107,장방형
200302093,장방형
200703801,팔각형
200202624,장방형
200302095,타원형
199602752,육각형
198902357,원형
200101361,장방형
200201237,장방형
200301138,장방형
200502725,원형
200402881,장방형
200604334,타원형
200703804,원형
201804935,원형
200403098,기타
200003667,원형
200502578,원형
198500857,장방형
200501401,장방형
200401574,장방형
200301146,장방형
200401578,원형
198902058,장방형
199302514,장방형
199302515,장방형
200101391,원형
199202273,장방형
200101407,장방형
200402895,장방형
199901404,장방형
199501119,타원형
200502447,장방형
200101420,원형
200101428,원형
198701772,원형
200807552,타원형
200202772,원형
200001732,장방형
199301578,장방형
200401579,장방형
200401583,원형
200401589,원형
200401590,원형
199602426,장방형
200501429,장방형
200600324,타원형
200600325,원형
200301993,타원형
198501300,원형
200605471,원형
200604244,장방형
198701012,장방형
199601349,장방형
200704014,타원형
199802656,타원형
199001271,장방형
200401568,장방형
200102777,장방형
200501418,원형
200501420,타원형
199502120,타원형
200102762,장방형
200302208,원형
200501425,원형
200704858,원형
200807529,타원형
198601285,장방형
200402892,장방형
200302212,장방형
200403321,원형
200608038,원형
198601284,타원형
199302512,장방형
200003973,사각형
199800767,타원형
200100478,삼각형
200100480,삼각형
200100482,삼각형
200807633,타원형
200100496,삼각형
199002277,원형
200103184,장방형
200503798,원형
200503799,원형
200503800,원형
200503802,원형
200503803,장방형
200003976,장방형
200200414,원형
200103119,사각형
200403276,사각형
200302175,사각형
200600555,장방형
199803123,사각형
200503806,장방형
200503807,원형
198802518,사각형
200400366,타원형
200503783,장방형
200503793,장방형
200503794,원형
200503796,장방형
198401170,장방형
200700140,원형
200600834,장방형
200600835,장방형
200110061,원형
200608468,원형
200608469,원형
200302174,사각형
198200707,원형
200502689,사각형
200502690,사각형
200604411,장방형
200604413,장방형
200608466,장방형
198100590,장방형
198401158,장방형
200000672,원형
200600828,원형
200600829,장방형
200503786,타원형
200503787,장방형
200600830,육각형
200503788,원형
200200406,원형
199802670,원형
199802671,원형
199802672,장방형
200003479,타원형
200201391,원형
199902901,원형
200302007,타원형
198902076,장방형
199202281,장방형
200402897,타원형
200401746,장방형
200401751,원형
200401755,타원형
200501590,원형
200401613,장방형
200401614,원형
200402900,장방형
200502463,장방형
200502466,장방형
202006550,원형
200501593,원형
200501594,원형
200501597,장방형
200600352,원형
